hip,x0,y0,z0,spect
100307.0,214.057,-303.864,262.707,B9
100308.0,494.997,-702.658,805.071,B2
100309.0,50.95,-72.324,25.394,F2
100310.0,46.143,-65.494,-18.142,B9 IV
100311.0,117.562,-166.843,-100.204,K1 III
100312.0,182.78,-259.353,-30.738,K1 (III)
100313.0,185.961,-263.856,132.238,B9
100315.0,63.813,-90.541,-56.557,G6/8 IV/V
100314.0,70.753,-100.386,285.086,B1.5IA
100316.0,73.133,-103.764,66.823,A0
100317.0,102.223,-145.036,-190.412,F2 V
100318.0,38.448,-54.548,-153.269,A9 III/IV
100319.0,144.803,-205.434,230.89,A0
100320.0,171.2,-242.866,7.203,B9.5/A0 V
100321.0,4.361,-6.186,56.488,F5IV
100322.0,123.925,-175.753,-99.358,K1 III
100323.0,211.917,-300.523,277.728,K0
100324.0,168.356,-238.73,-151.014,F3 III
100325.0,57.988,-82.221,-26.555,B9/A0 III/IV
100326.0,181.098,-256.753,-42.728,G5 IV + (F)
100327.0,82.779,-117.347,-99.722,F5 V
100328.0,142.836,-202.473,195.383,B8V
100329.0,177.267,-251.259,93.482,F0
100330.0,39.231,-55.6,-71.518,G8 V
100331.0,72.219,-102.346,-119.301,G1/2 V
100332.0,65.962,-93.45,-82.114,K3 III
100333.0,56.65,-80.239,-163.699,A0 V
100334.0,40.671,-57.606,-23.125,G0 V
100335.0,55.982,-79.289,-75.056,F3 V
100336.0,29.472,-41.74,-52.078,G5/K0 III + (F)
100337.0,113.806,-161.152,-59.676,K0 III
100340.0,137.309,-194.368,0.391,F2 V
100341.0,19.543,-27.662,33.409,K0
100342.0,121.431,-171.839,-58.071,K0 III
100343.0,291.562,-412.585,262.019,K2
100344.0,300.612,-425.387,135.78,K0
100345.0,55.92,-79.117,-25.564,K0 :II: + A5:N
100346.0,280.418,-396.717,191.54,F 9 V WLS
100347.0,165.806,-234.569,-55.746,K3 III
100348.0,225.092,-318.437,-129.148,K3 III
100349.0,60.834,-86.048,-125.664,A2/3 V
100350.0,200.001,-282.719,166.146,K5
100351.0,462.526,-653.699,649.192,B2III
100352.0,86.769,-122.608,-16.73,G8/K0 III
100353.0,541.634,-765.185,213.731,A0
100354.0,200.858,-283.74,181.101,B 8 (SRCR):HG?
100356.0,8.581,-12.121,-18.866,M0
100357.0,69.118,-97.626,245.035,K5
100358.0,50.023,-70.649,-55.659,F3 V
100359.0,6.407,-9.048,-75.223,G3 IV/V
100360.0,94.994,-134.124,156.456,A0
100361.0,188.185,-265.697,422.948,K5
100362.0,60.064,-84.8,-361.864,K2 III
100363.0,36.895,-52.082,34.09,G 5 V WLS
100365.0,65.421,-92.348,30.545,A0
100366.0,57.614,-81.323,82.479,F6IV
100367.0,126.7,-178.797,158.534,K0
100368.0,95.106,-134.206,-241.744,F2 IV/V
100369.0,130.057,-183.472,133.007,A2
100371.0,220.4,-310.903,221.847,A0
100372.0,103.524,-145.998,357.902,M0III
100373.0,322.482,-454.649,-172.644,K2/3 III
100375.0,78.243,-110.301,-4.754,F0 V
100376.0,98.791,-139.264,-71.703,A9/F0 V
100377.0,378.433,-533.472,390.897,M0
100379.0,10.557,-14.872,-42.45,F6 V
100380.0,83.242,-117.262,304.125,K2
100381.0,356.302,-501.903,219.926,G5
100384.0,64.332,-90.614,65.696,AM
100385.0,117.674,-165.745,-36.37,B9 V
100386.0,128.025,-180.317,-96.046,G8 III/IV
100387.0,181.591,-255.752,417.956,A P SI
100388.0,77.903,-109.704,-85.403,G2
120155.0,921.382,-1297.363,1195.626,WN
100389.0,157.838,-222.244,-919.385,M1 III
100390.0,165.584,-233.142,120.494,K5
100392.0,275.497,-387.866,583.638,B5
100393.0,335.102,-471.776,-200.106,K3 III
100391.0,782.394,-1101.492,1126.852,B2IB
100394.0,58.344,-82.138,-39.522,F0 V
100395.0,63.478,-89.339,-109.543,F5 V
100396.0,11.964,-16.837,-49.408,F8 V
100397.0,103.029,-144.983,62.965,F8
100398.0,292.691,-411.844,98.137,K5
100399.0,438.68,-617.246,22.09,A1/2 III
100400.0,235.098,-330.775,258.074,A2
100401.0,47.962,-67.475,-56.848,F3 V
100402.0,92.27,-129.798,86.036,F5
100405.0,15.211,-21.397,-37.233,G5 V
100403.0,208.85,-293.773,519.125,K5
100404.0,797.719,-1122.059,1057.661,M3.5Ia
100407.0,65.482,-92.088,-9.5,F5 IV
100408.0,145.52,-204.641,227.968,A0
100409.0,649.644,-913.53,1113.724,B1IB
100412.0,11.631,-16.353,-23.915,G0 V
100411.0,133.796,-188.119,-282.808,M3 III
100413.0,469.893,-660.54,-599.202,M2/3
100414.0,111.653,-156.95,-228.051,F5 V
100415.0,318.803,-448.122,265.275,M1
100417.0,27.633,-38.84,-35.414,G0/1 V
100416.0,16.715,-23.495,-157.069,A0/1 V
100418.0,373.762,-525.252,452.434,B9
100419.0,74.904,-105.237,31.789,G 0 V WLM
100420.0,82.719,-116.189,-107.093,F8
100421.0,143.758,-201.913,37.129,A0
100422.0,185.497,-260.535,-275.632,M3/4 III
100423.0,38.593,-54.205,-26.333,G3 V
100425.0,306.387,-430.163,207.001,A0
100426.0,107.606,-151.014,637.644,K0
100427.0,62.794,-88.112,-12.455,A7 III
100429.0,349.879,-490.823,145.74,A0
100430.0,182.451,-255.926,174.828,K5
100431.0,98.525,-138.188,21.355,G9III
100432.0,94.34,-132.313,175.427,F8
100433.0,152.058,-213.114,-205.125,G5 V
100434.0,279.55,-391.73,420.295,"G2I:,G0I-II"
100435.0,203.617,-285.309,159.341,B7IV(E)
100436.0,95.758,-134.174,373.931,A0
100437.0,50.323,-70.493,89.05,K0III
100438.0,452.355,-633.647,676.436,B0.5III
100439.0,70.791,-99.124,67.079,A5
100441.0,214.094,-299.732,182.352,A P SI
100440.0,127.727,-178.817,213.631,A
100442.0,48.488,-67.874,231.013,A0
100443.0,379.35,-530.997,396.047,A0
100444.0,83.684,-117.131,-86.967,G5 V
100445.0,97.964,-137.092,-50.808,K2 III
100446.0,500.258,-700.001,252.904,M0
100447.0,78.543,-109.9,164.107,A0
100448.0,115.477,-161.574,-55.545,A0 V
100449.0,28.109,-39.327,-34.706,G8/K0 (V) (+ G)
100451.0,182.386,-255.171,92.152,A5
100454.0,443.362,-620.268,-48.434,K5 III
100453.0,249.318,-348.796,363.041,(F5IAB)
100452.0,50.509,-70.662,232.466,A3
100456.0,113.344,-158.516,-144.316,F3/5 V
100457.0,32.354,-45.245,-173.644,F2 V
100458.0,25.724,-35.96,146.722,A5
100459.0,65.511,-91.57,9.725,F3/5 V
100460.0,159.033,-222.29,-175.527,F3 IV/V
100461.0,73.696,-102.994,70.463,F5
100462.0,216.028,-301.882,-560.865,K2/3 III
100463.0,187.66,-262.199,-91.407,G8/K0 III + A7/9
100464.0,21.154,-29.553,120.006,F0
100465.0,48.131,-67.233,52.323,K2
100466.0,13.539,-18.909,-68.299,G0 V
100467.0,107.147,-149.609,-193.575,F0 V
100468.0,182.035,-254.159,95.082,M1
100469.0,29.556,-41.262,-45.78,A0 V
100470.0,45.563,-63.604,-28.139,G8 V
100471.0,59.828,-83.518,-32.344,G3 V
100472.0,205.956,-287.394,145.329,A0
100473.0,259.964,-362.735,635.739,A0
100474.0,37.314,-52.061,-31.462,G6 V
100475.0,50.253,-70.104,60.376,A 1 V
100476.0,118.442,-165.22,100.463,K 2 II-III
100477.0,135.588,-189.119,-69.023,K1 III
100479.0,120.291,-167.754,-225.111,F3/5 V
100480.0,305.602,-426.169,71.425,K5
100481.0,150.31,-209.597,-40.045,A8/9 V
100482.0,148.165,-206.6,-40.334,B9 V
100484.0,736.988,-1027.586,992.58,B1IA
100483.0,219.975,-306.707,-82.86,K2 III
100485.0,94.59,-131.873,-185.81,K0 III
100486.0,109.532,-152.68,114.091,K2
100487.0,102.729,-143.18,-173.699,A5MA5-F3
100488.0,73.409,-102.31,-175.004,G8 III
100489.0,213.534,-297.524,-32.563,K4 III
100491.0,12.473,-17.377,-109.642,A0 V
100492.0,21.454,-29.884,-6.687,K1/2 V
100490.0,6.141,-8.554,-17.04,M
100494.0,44.971,-62.638,-159.412,F0 III
100495.0,54.905,-76.462,-87.645,A9/F0 V
100496.0,214.672,-298.924,1.538,A0 V
100497.0,443.202,-617.087,653.828,B2III
100498.0,78.45,-109.227,29.674,K2
100499.0,80.907,-112.647,-168.587,F5
100500.0,26.802,-37.316,16.586,G 5 IV
100501.0,132.976,-185.133,198.327,K5
100502.0,95.155,-132.453,-124.071,F3 V
100503.0,43.164,-60.077,45.42,K0
100504.0,57.318,-79.775,395.259,K2
100505.0,53.442,-74.37,123.346,A3
100506.0,265.093,-368.864,107.686,K0
100507.0,111.626,-155.306,257.696,A0
100508.0,212.474,-295.616,-441.52,K4 III
100509.0,68.306,-95.009,16.268,A3
100510.0,68.947,-95.9,60.524,A3
100511.0,14.715,-20.464,6.543,F8IB
100512.0,92.363,-128.42,17.136,F8
100514.0,188.966,-262.721,107.279,A2
100513.0,119.438,-166.054,422.803,B 9 V SI
100515.0,47.668,-66.26,76.072,K0III
100516.0,400.577,-556.748,40.602,K4 III
100517.0,118.95,-165.318,-113.601,F0 IV
100518.0,247.907,-344.488,346.282,B8V
100519.0,87.593,-121.698,55.552,G5
100520.0,113.938,-158.282,-19.382,A5 V
100521.0,53.449,-74.25,-155.302,A8 V
100522.0,237.164,-329.441,128.225,K0
100523.0,29.556,-41.054,-35.92,F2 V
100524.0,107.006,-148.623,-31.155,G8 III
100525.0,91.223,-126.692,-415.968,K0 III
100526.0,24.564,-34.114,59.312,A2
100527.0,104.223,-144.737,329.594,A2
100528.0,86.42,-120.006,-141.177,A5/6 IV/V
100529.0,213.58,-296.56,340.73,G 8 III-IV
100532.0,58.497,-81.19,63.608,F8
100533.0,130.224,-180.676,-73.839,K0 III
100534.0,197.511,-274.026,386.023,K5
100535.0,208.51,-289.268,-23.758,K1 III
100536.0,137.641,-190.932,89.711,F2
100537.0,107.871,-149.616,-412.624,K2 III
100538.0,193.384,-268.212,519.55,K2
100540.0,39.883,-55.312,48.988,F8
100539.0,12.575,-17.439,-83.448,G0/2 V
100541.0,46.192,-64.06,7.386,G8III-IV
100542.0,799.081,-1108.159,1182.409,O5
100543.0,307.888,-426.894,234.747,K5
100544.0,154.881,-214.745,-50.907,K1 III
100545.0,53.839,-74.628,157.967,F8
100546.0,84.616,-117.259,-96.404,F0 V
100547.0,66.006,-91.467,22.099,A2
100548.0,848.82,-1175.807,1249.953,B1.5IA
100549.0,14.917,-20.663,-81.582,G8 III
100550.0,212.047,-293.686,-2.86,M2 III
100551.0,87.37,-121.005,41.004,A0
100552.0,183.062,-253.528,30.499,F0
100553.0,79.007,-109.349,278.955,G5
100555.0,429.886,-594.875,321.718,B9
100556.0,253.143,-350.226,-109.8,B3 II/III
100557.0,793.895,-1098.35,1095.061,B0IB
100559.0,89.498,-123.807,27.937,K2
100558.0,46.88,-64.845,-43.347,K0V
100561.0,100.71,-139.303,210.718,A0
100562.0,199.071,-275.323,356.726,K0
100563.0,335.748,-464.233,-214.543,K5 III
100564.0,116.97,-161.727,325.611,K0
100565.0,39.474,-54.563,128.118,G0
100566.0,88.401,-122.169,-75.959,K0 III
100567.0,143.049,-197.691,166.942,A2
100569.0,52.055,-71.913,-110.37,F2 V
100568.0,26.184,-36.173,-17.474,F7V
100570.0,24.984,-34.501,-3.926,F5 V
100572.0,263.26,-363.501,-8.38,B9 IV
100571.0,320.509,-442.539,576.361,B8
100573.0,362.293,-500.107,381.066,B9
100574.0,171.73,-236.932,224.346,B5:
100575.0,125.765,-173.508,-150.772,G8/K0 III
100576.0,260.639,-359.556,-749.156,M2 III
100577.0,153.655,-211.905,204.375,B9.5V
100579.0,363.397,-501.089,466.885,A0II
100580.0,99.815,-137.629,-208.74,K2 III
100581.0,33.81,-46.618,6.686,F5
100583.0,53.15,-73.266,80.858,K0
100584.0,166.725,-229.81,-217.861,K0 III
100585.0,143.553,-197.863,-179.837,K1 III
100586.0,174.767,-240.877,236.661,F0III
100587.0,38.085,-52.487,40.822,K3III
100589.0,95.127,-131.081,-287.547,K0 III
100590.0,292.398,-402.895,4.54,K0 III
100591.0,41.413,-57.06,-64.431,A5 V
100592.0,589.438,-812.117,1398.336,A0
100593.0,61.349,-84.524,-46.862,G8 III/IV
100595.0,116.835,-160.953,244.743,K0
100597.0,20.929,-28.831,-80.696,G0 V
100596.0,341.701,-470.72,-77.573,K2 III
100594.0,14.678,-20.22,-129.156,A8 V
100598.0,138.48,-190.762,67.802,B9
100600.0,854.385,-1176.856,1155.401,B0II
100602.0,236.162,-324.965,-733.998,K2P BA
100603.0,314.476,-432.654,441.563,B8IV
100604.0,106.521,-146.538,-156.562,K2 III
100605.0,54.124,-74.455,349.72,M8
100606.0,115.647,-159.083,167.029,G0
100609.0,63.776,-87.706,107.317,K1III-IV
100608.0,155.259,-213.511,-102.246,A7 (III)W
100610.0,54.178,-74.502,-48.107,F7/8 V
100611.0,661.046,-908.976,-529.691,K2/3 III
100612.0,1040.08,-1430.115,1406.22,BE
100613.0,51.249,-70.467,-20.756,F6/7 V
100614.0,91.282,-125.506,-326.684,K0 III
100615.0,68.659,-94.376,214.769,F5
100616.0,64.765,-89.019,61.027,A5
100617.0,40.313,-55.409,-96.217,A2 V
100618.0,177.122,-243.446,-2.981,K1 III
100619.0,121.692,-167.255,-110.003,F3 V
100620.0,155.446,-213.601,152.319,F2
100621.0,54.81,-75.315,-54.846,F0 V
100622.0,131.824,-181.111,-493.374,K2/3 III
100623.0,92.669,-127.277,-39.587,K0 III
100624.0,77.626,-106.608,-319.913,A1 V
100627.0,213.424,-293.075,-481.732,K1/2 III
100628.0,431.456,-592.423,666.882,B 3 N
100629.0,79.436,-109.069,-275.308,A2 V
100630.0,98.651,-135.41,-89.076,A9 V
100631.0,132.573,-181.968,173.227,B9V
100632.0,450.998,-618.892,520.862,A0
100633.0,29.885,-41.01,-22.039,F6 V
100634.0,183.134,-251.278,457.799,A0
100635.0,47.7,-65.448,-51.993,G2 V
100636.0,81.331,-111.584,41.894,A2
100637.0,110.666,-151.824,-76.095,F2/3 V
100638.0,160.568,-220.241,96.919,A2
100639.0,527.464,-723.433,206.86,B9
100640.0,290.094,-397.803,175.087,F
100641.0,263.505,-361.302,238.024,B9
100642.0,192.526,-263.964,-290.777,K3 III
100643.0,94.909,-130.117,72.643,G0
100644.0,284.758,-390.382,390.802,A2
100645.0,92.399,-126.625,395.196,K5
100646.0,30.947,-42.404,221.226,A0
100647.0,57.022,-78.127,-64.297,F3/5 V
100648.0,163.635,-224.194,78.161,K2
100649.0,41.395,-56.71,-48.646,G5 V
100650.0,307.299,-420.918,-159.442,M0 III
100651.0,149.111,-204.222,342.376,B 9.5III
100652.0,366.907,-502.492,636.107,B8
100653.0,130.769,-179.082,-249.006,G8 III
100654.0,290.398,-397.673,47.497,B9
100655.0,423.13,-579.39,495.889,B8
100656.0,144.176,-197.381,-328.151,K1 III
100657.0,137.402,-188.099,265.081,B8
100658.0,229.046,-313.539,112.395,K5
100659.0,182.215,-249.421,-289.473,G8 III
100660.0,201.055,-275.206,301.543,FP
100661.0,295.755,-404.814,243.618,K3III
100662.0,478.609,-655.04,313.123,K2
100663.0,134.087,-183.511,-110.036,K2 III
100665.0,348.188,-476.502,-700.664,M3 III
100664.0,146.197,-200.073,4.621,B9 IV/V
100666.0,140.485,-192.233,35.998,B9
100667.0,76.766,-105.035,188.891,A0
100668.0,511.38,-699.692,519.939,M0
100669.0,224.522,-307.096,-30.503,K1/2 III
100671.0,158.491,-216.759,-7.225,K0 III
100670.0,16.618,-22.727,146.122,G0
100672.0,186.36,-254.871,7.543,K4/5 III
100673.0,139.458,-190.715,82.718,A0
100674.0,85.783,-117.302,-80.812,K2 III
100675.0,151.233,-206.792,-115.436,A1MA7-A9
100676.0,203.24,-277.904,-40.948,G8 III
100677.0,82.177,-112.359,523.485,A0
100678.0,80.1,-109.517,69.481,A3
100679.0,48.059,-65.702,-245.554,G8 III
100680.0,142.391,-194.656,-37.204,A5 IV
100681.0,94.201,-128.764,86.714,F2
100683.0,107.118,-146.416,-24.227,K0 III
100684.0,53.963,-73.751,130.566,K0II-III
100686.0,204.757,-279.822,163.01,A0
100685.0,30.312,-41.425,-18.389,K3 V
100687.0,173.924,-237.656,78.193,F0
100688.0,43.803,-59.849,115.549,K0
100689.0,159.25,-217.584,132.252,K 1 III
100690.0,150.848,-206.091,67.805,A0
100691.0,95.735,-130.79,136.747,K2III
100692.0,125.179,-171.007,-159.677,K0 III
100693.0,109.38,-149.41,-320.267,A6 V
100694.0,89.786,-122.625,52.218,A2
100696.0,50.682,-69.215,107.04,A5
100698.0,47.325,-64.598,-9.543,G3 V
100697.0,5.164,-7.049,-74.502,A2/3MA8-F0
100699.0,98.55,-134.479,-246.616,G8 III
100700.0,499.393,-681.447,104.623,M0
100701.0,102.833,-140.299,291.4,A0
100703.0,566.134,-772.255,-308.306,K0
100702.0,289.1,-394.355,407.966,B8III
100704.0,50.138,-68.39,13.727,F5
100705.0,133.344,-181.813,411.799,A2
100706.0,30.109,-41.051,-44.214,G5 V
100707.0,350.25,-477.518,86.321,K0
100708.0,303.954,-414.38,303.537,G0III
100709.0,102.183,-139.3,41.113,A2
100710.0,14.128,-19.257,199.785,G5
100712.0,96.698,-131.799,21.443,F0
100711.0,63.447,-86.478,68.247,K0
100713.0,99.976,-136.258,-59.626,K0 III
100714.0,75.219,-102.507,216.712,A 3 III
100715.0,90.403,-123.199,-135.924,F5 V
100716.0,114.54,-156.021,-40.099,A7 V
100718.0,408.032,-555.679,-295.234,K2/3 III
100719.0,378.221,-514.98,251.541,B9
100720.0,67.984,-92.562,-6.874,F5 V
100721.0,79.559,-108.286,9.37,K0 III
100722.0,191.296,-260.338,184.713,A2
100723.0,124.637,-169.609,91.279,K0
100725.0,201.932,-274.764,-547.686,K3/4 (III)
100724.0,75.934,-103.322,116.183,F2
100726.0,164.928,-224.407,153.832,F0
100728.0,240.5,-327.13,-267.363,G8 III
100729.0,42.617,-57.962,-93.204,F5 V
100730.0,83.956,-114.165,-41.62,F3/5 V
100731.0,141.8,-192.818,316.053,A0
100732.0,190.979,-259.633,-185.969,M2/3 III
100733.0,179.315,-243.637,41.842,A2
100734.0,115.905,-157.463,22.767,A0
100736.0,45.857,-62.296,71.143,F2II
100737.0,45.863,-62.299,69.437,A2
100738.0,88.73,-120.519,-81.812,G8 II/III
100739.0,361.097,-490.439,-112.084,K1 III
100740.0,183.982,-249.86,-120.087,K1/2 III
100741.0,163.871,-222.52,230.193,B8V
100742.0,93.524,-126.981,-107.62,G8 IV
100743.0,651.314,-883.982,-899.659,M2/3
100744.0,305.775,-414.945,727.555,B 2 VE
100745.0,235.279,-319.258,152.54,A7
100746.0,31.064,-42.15,303.769,A0
100747.0,84.491,-114.635,-80.367,K1 III
100749.0,356.123,-483.014,573.028,B8
100750.0,93.265,-126.461,79.046,F2IV
100751.0,17.85,-24.201,-45.841,B2.5 V
100752.0,46.026,-62.398,-103.305,F5 V
100753.0,339.246,-459.89,551.244,B8
100754.0,73.172,-99.179,48.325,K0
100755.0,98.078,-132.934,237.151,A0
100756.0,74.698,-101.239,81.948,F8
100757.0,188.58,-255.546,240.589,K2
100758.0,96.909,-131.314,-7.983,M0 III
100759.0,60.025,-81.331,176.341,A3
100760.0,244.93,-331.84,207.534,A2
100761.0,31.646,-42.874,-103.065,F3 IV/V
100762.0,152.833,-207.042,45.636,K5III
100763.0,69.447,-94.054,277.334,K0
100764.0,53.839,-72.892,-78.21,K3 III
100765.0,99.526,-134.735,-83.723,B8 IV
100766.0,63.094,-85.402,-338.517,G6 III
100767.0,44.975,-60.863,62.676,F8IV
100769.0,261.434,-353.733,-183.026,K0 III
100768.0,341.67,-462.29,90.882,K5
100770.0,88.806,-120.124,-49.934,A3 V
100771.0,585.091,-791.298,865.681,B3II
100772.0,75.542,-102.165,-227.07,A9 V
100773.0,108.607,-146.852,-121.518,A0 V
100774.0,74.634,-100.903,61.311,F8
100775.0,84.538,-114.282,157.7,A0
100776.0,242.423,-327.645,108.777,K5
100777.0,51.758,-69.936,62.776,F5
100778.0,360.335,-486.891,-82.27,K4 III
100779.0,96.705,-130.666,58.735,K0III
100780.0,88.508,-119.589,55.87,A2
100781.0,150.198,-202.931,62.534,K5
100782.0,560.386,-757.109,398.915,B8
100783.0,53.301,-72.007,-6.052,F6 V
100784.0,155.434,-209.934,222.323,B 6 IV/V
100785.0,233.442,-315.265,-104.967,K4/5 III
100786.0,113.226,-152.91,13.933,A1/2 II/III
100787.0,27.107,-36.607,-48.269,A9 III/IV
100788.0,58.428,-78.875,55.461,G0
100789.0,55.968,-75.539,249.15,G5
100790.0,260.744,-351.834,352.871,A3IV
100791.0,205.552,-277.311,248.846,A0
100792.0,31.858,-42.976,8.904,F6V
100793.0,10.915,-14.723,-269.18,G8 III
100794.0,360.039,-485.605,940.069,A0
100795.0,117.828,-158.884,330.744,K0
100796.0,123.526,-166.551,-96.46,A5/7 V
100797.0,113.137,-152.54,9.811,G8/K0 III
100798.0,310.005,-417.895,-125.41,K3/4 III
100799.0,31.85,-42.934,-104.765,F8 V
100800.0,55.655,-75.016,-23.052,F2/3 V
100801.0,130.767,-176.179,237.407,K0
100803.0,100.594,-135.52,230.517,K2
100804.0,693.796,-934.546,1025.395,B0.5IA
100805.0,72.372,-97.479,-42.165,F5 IV
100806.0,184.212,-248.09,-33.339,A3 II/III
100807.0,154.548,-208.125,80.819,K0
100808.0,61.977,-83.458,157.886,A 2 V
100809.0,56.031,-75.437,-162.905,F8 V
100810.0,75.1,-101.094,-130.655,F8 V
100811.0,117.284,-157.878,-124.471,K0 III
100813.0,245.31,-330.203,-311.207,M4 III
100814.0,211.008,-284.026,-232.477,G8 III
100812.0,73.748,-99.267,187.798,A0
100815.0,146.926,-197.748,-169.574,F7 V
100817.0,54.066,-72.715,-28.357,G0 V
100819.0,93.604,-125.87,-87.213,K1 III
100820.0,297.291,-399.767,357.768,K2
100821.0,124.627,-167.535,-120.827,F5/6 V
100822.0,102.886,-138.27,-235.681,K0 III
100823.0,608.143,-817.261,1107.986,B8
100824.0,90.986,-122.258,188.909,A2
100826.0,264.826,-355.813,329.263,A0
100825.0,91.646,-123.134,-170.246,A6/7 IV
100827.0,326.778,-439.031,383.665,A0
100828.0,423.116,-568.458,140.991,K5
100829.0,79.221,-106.418,-78.697,F7 V
100830.0,95.083,-127.719,-143.647,A4 V
100831.0,272.195,-365.586,15.248,K2/3 III
100832.0,106.397,-142.843,84.911,A2
100833.0,147.738,-198.333,210.085,B 7 V/IV
100834.0,133.84,-179.676,184.662,A0
100835.0,141.852,-190.43,-204.338,K0 III/IV
100836.0,19.712,-26.46,-31.384,K0 V
100838.0,158.016,-212.052,217.705,A0
100839.0,233.297,-313.073,208.194,A0
100840.0,135.72,-182.126,-193.395,K4 III
100841.0,45.31,-60.795,245.426,A2
100844.0,18.371,-24.647,-147.078,F0 V
100843.0,13.633,-18.289,151.444,K0
100845.0,53.032,-71.132,133.76,A2
100847.0,425.155,-570.261,-242.791,A2 V
100846.0,257.956,-345.993,131.436,K0
100849.0,131.949,-176.941,48.835,A0
100850.0,88.2,-118.249,-162.873,G8 IV/V
100852.0,18.648,-24.999,-23.848,K1 IV
100853.0,115.095,-154.264,-196.498,K2 III
100854.0,180.641,-242.021,493.371,B9
100855.0,47.004,-62.968,-22.395,G8 V
100857.0,92.002,-123.24,90.121,A0
100858.0,395.419,-529.358,105.74,B 2.5V
100859.0,15.216,-20.37,29.648,A0
100860.0,100.669,-134.751,-282.544,K1 IIICNIB/II
100861.0,117.552,-157.316,217.519,G5
100862.0,45.56,-60.971,-20.09,G5 V
100863.0,134.959,-180.598,235.877,A0
100864.0,229.431,-306.967,-175.667,K0 III
100865.0,168.298,-225.149,272.205,A0
100866.0,554.706,-741.966,632.634,F2IAB
100868.0,259.121,-346.587,-350.341,M2 III
100867.0,244.11,-326.509,248.072,A0
100869.0,175.134,-234.231,-59.755,F0/2 V
100870.0,272.442,-364.323,465.919,K5
100871.0,49.298,-65.909,-87.837,G0 V
100872.0,57.875,-77.374,-109.572,F3 IV
100873.0,179.019,-239.319,240.998,K2
100874.0,71.199,-95.149,-97.002,G8 V
100875.0,256.636,-342.956,529.393,K5
100876.0,248.644,-332.259,154.966,K0
100877.0,159.305,-212.874,249.221,B9
100878.0,72.285,-96.582,-312.771,K0 III
100879.0,217.952,-291.199,-146.808,A4 IV/V
100880.0,144.566,-193.139,72.429,F 0 V?
100881.0,113.225,-151.186,-62.145,B3/5 V
100883.0,58.517,-78.126,-50.695,G1 V
100884.0,36.551,-48.798,156.922,K0III
100885.0,299.383,-399.693,464.319,K0
100886.0,79.176,-105.694,58.22,A2
100887.0,57.689,-76.992,42.168,F8
100888.0,215.324,-287.272,-182.597,K0 III
100889.0,47.074,-62.799,-2.136,G3 V
100890.0,531.375,-708.877,-73.317,M1
100891.0,7.735,-10.319,-64.868,F6 V
100893.0,38.933,-51.933,-35.24,G5 V
100892.0,704.911,-940.277,285.261,K5
100894.0,437.677,-583.77,17.268,M2
100895.0,27.608,-36.82,-1.703,F8
100896.0,27.451,-36.608,-1.68,F7/8 (V)
100897.0,73.745,-98.33,-67.61,F6 V
100898.0,326.987,-435.92,148.16,K0
100899.0,270.512,-360.621,102.407,K0
100900.0,328.997,-438.583,-32.529,K1/2 IV
100901.0,61.202,-81.576,-115.822,F3 V
100902.0,405.515,-540.334,360.082,G8III
100904.0,86.881,-115.756,-119.445,A2MA7-F2/3
100903.0,44.836,-59.738,-265.459,K2 II/III
100905.0,159.375,-212.342,-167.979,K1 III
100906.0,44.723,-59.583,26.555,K0
100907.0,38.86,-51.77,51.38,A3V
100909.0,68.214,-90.87,-55.918,F2 V(P SR)
100910.0,124.564,-165.932,193.865,G2IB:
100911.0,34.296,-45.676,-124.367,F8 V
100912.0,351.169,-467.658,527.236,B 2 IV
100913.0,44.489,-59.245,-395.641,K2 III
100914.0,532.784,-709.435,563.086,B8
100915.0,70.428,-93.777,-100.654,F5 V
100916.0,468.419,-623.549,962.434,B8
100917.0,226.1,-300.932,148.052,K0
100918.0,64.175,-85.413,-175.243,F7/8 V
100919.0,45.25,-60.225,89.58,G5
100920.0,22.952,-30.546,309.274,F5
100921.0,354.775,-472.144,-698.042,M3 III
100923.0,7.6,-10.113,-6.655,M3
100924.0,259.876,-345.736,111.501,A0
100925.0,9.957,-13.246,-9.905,G6/8 V
100926.0,203.774,-270.985,-33.568,M4 III
100927.0,124.016,-164.886,101.283,A 5 V
100928.0,99.966,-132.903,-128.756,G3 V
100929.0,188.983,-251.17,83.897,A0
100930.0,73.949,-98.27,-14.39,A5/7 II
100931.0,282.818,-375.81,-153.322,K0 III/IV
100932.0,483.626,-642.638,466.597,A2
100933.0,22.813,-30.312,84.241,A2
100934.0,17.843,-23.7,-46.826,G6/8 IV/V
100935.0,98.313,-130.561,-87.858,M7/8 III
100936.0,68.997,-91.615,282.13,K0
100937.0,46.534,-61.784,-71.175,F5/6 V
100938.0,110.26,-146.366,-134.899,F0 V
100939.0,123.556,-164.01,-124.588,K0 III
